value,x,y
Land Use,-7.042580940738927,54.93734818083677
Land Use,-7.030230124400529,54.96560065137783
Land Use,-7.03605153823628,54.95787665836398
Land Use,-7.038871046572536,54.96466318162567
Land Use,-7.031338053325373,54.95978849998046
Land Use,-6.987762812075017,54.950665984129
Land Use,-6.977738814100309,54.94713258883824
Land Use,-6.98843603159466,54.94623395675515
Land Use,-6.958276041280133,54.971329425267626
Land Use,-6.986852659340372,54.97504735983618
Land Use,-6.97838710344805,54.97263194815694
Land Use,-6.967276110323061,54.97050790521242
Land Use,-6.954817942387391,54.96799397784636
Land Use,-6.954932385342412,54.96659360336812
Land Use,-6.948382526490849,54.96808220878509
Land Use,-6.942848231925317,54.96774675089976
Land Use,-7.022331398930389,54.97067566019285
Land Use,-7.009839240881419,54.97574876946305
Land Use,-7.023371804234987,54.96383897515599
Land Use,-7.021913895503335,54.96472555430493
Land Use,-6.939470916250742,54.96614529591395
Land Use,-7.1159209268279096,55.01792360252485
Land Use,-7.105097383345972,55.02797711234293
Land Use,-7.102981986402923,55.023272487009606
Land Use,-7.104467878770189,55.01974419052089
Land Use,-7.11280720429621,55.01450541428215
Land Use,-7.101692925376659,55.02218503275908
Land Use,-7.103159360374086,55.01253029573294
Land Use,-7.100430811844652,55.01152203136425
Land Use,-7.105112587294569,55.01326331072176
Land Use,-7.10979922767274,55.0112765566011
Land Use,-7.110622553490061,54.99738607629291
Land Use,-7.141382284757679,55.011602416245246
Land Use,-7.153341435135772,55.03452055299904
Land Use,-7.092476234903674,55.02736261355581
Land Use,-7.097215885936461,55.02520606127009
Land Use,-7.032551316956469,54.87289597148892
Land Use,-7.027866939577822,54.881123035253935
Land Use,-7.02301745456067,54.88192852994208
Land Use,-7.01497189231523,54.88472017004325
Land Use,-7.018071687311271,54.88284085075272
Land Use,-7.024438027625319,54.898576674120775
Land Use,-7.023219622964289,54.8890268211389
Land Use,-7.111001729432447,55.03251181743384
Land Use,-6.997939556221538,54.92178889544917
Land Use,-7.000638050873175,54.91988874040909
Land Use,-7.0062009994973256,54.9169160540517
Land Use,-7.004247266668956,54.917726500976
Land Use,-7.0051879479260935,54.92005184405037
Land Use,-7.049811733859877,54.92051683194879
Land Use,-7.040333540282227,54.93082673654531
Land Use,-7.041523597403196,54.92670393068676
Land Use,-7.034728589893728,54.92515895210623
Land Use,-7.030281994340101,54.9258601552632
Land Use,-7.024177299843929,54.93190179244797
Land Use,-7.023044013291108,54.9310303129646
Land Use,-7.021584437646005,54.92817992283852
Land Use,-7.02407839806526,54.937272861077325
Land Use,-7.030141062218194,54.931715979813056
Land Use,-7.002730475635524,54.93365004499384
Land Use,-7.011599009972829,54.93717199938714
Land Use,-7.014355016852827,54.936763197828746
Land Use,-7.013490936904701,54.944014490336976
Land Use,-6.988024399513794,54.93528914733146
Land Use,-6.98208384584515,54.94070124466421
Land Use,-6.983679280595375,54.93065354339596
Land Use,-6.957441913026313,54.9414445526572
Land Use,-6.964204723401408,54.94180780601215
Land Use,-6.953806011729935,54.94685706584974
Land Use,-6.979423778750866,54.92867752687771
Land Use,-6.973260368527035,54.93058391901133
Land Use,-6.975225522636436,54.9306005081876
Land Use,-6.9707924661806135,54.92948506823784
Land Use,-6.9664201960882375,54.92844184731467
Land Use,-6.982548723424741,54.92970984045124
Land Use,-6.959443593851707,54.95093887033031
Land Use,-6.959443361742052,54.95094785142856
Land Use,-6.968116012234574,54.95845977378471
Land Use,-6.973543925610577,54.95496640350492
Land Use,-7.053825044217124,54.97940476614252
Land Use,-7.04801174209643,54.97953904734015
Land Use,-7.123068906707598,55.00415971610757
Land Use,-7.124371938286022,55.007474796396274
Land Use,-7.1358981104915005,55.03256542564671
Land Use,-7.129186780862891,55.031942674588464
Industrial Heritage,-7.364108513544011,54.91365749724603
Land Use,-6.923523190617643,54.94477802520436
Land Use,-7.145946739236409,55.03511563185175
Land Use,-7.138361473275438,55.03583467199806
Land Use,-7.142221401578583,55.04403628888748
Land Use,-7.137994768962386,55.04271289857736
Land Use,-7.117228324131924,55.04236639293123
Land Use,-7.197702688893164,55.0357553743269
Land Use,-7.19246988527443,54.82761360790845
Land Use,-7.180011279910059,54.83428532750889
Land Use,-7.185575123167051,54.82770227506412
Land Use,-7.179044417635659,54.823651815432136
Land Use,-7.1734616438004135,54.819715255485946
Land Use,-7.186621319475407,54.82287639910686
Land Use,-7.179184587831321,54.85047618391922
Land Use,-7.183840805715216,54.849645209540384
Land Use,-7.178284571309009,54.84879924836104
Land Use,-7.177729985705487,54.846980917285926
Land Use,-7.173669261421726,54.83849130014767
Land Use,-7.158738671236987,54.83946669257698
Land Use,-7.1553520829147,54.8421380929407
Land Use,-7.153934026295003,54.84444584840137
Land Use,-7.162219683754,54.8442338311027
Land Use,-7.164602915082456,54.84189669544309
Land Use,-7.171543189251151,54.846543592571074
Land Use,-7.168933294379602,54.84931049699719
Land Use,-7.162413190673457,54.85142161314822
Land Use,-7.16320279972602,54.84937892287116
Land Use,-7.159713413990057,54.84948057974516
Land Use,-7.159937405872968,54.846194330197655
Land Use,-7.1726659286288905,54.85253396050373
Land Use,-7.167691179677958,54.84461283124082
Land Use,-7.163617000979272,54.8459143174794
Land Use,-7.162545207672042,54.84655370749516
Land Use,-7.167825109614006,54.83508271697325
Land Use,-7.169430601579879,54.832686251884525
Land Use,-7.386629186246548,54.94408123908467
Land Use,-7.316225869737236,54.9162539385795
Land Use,-7.352623594822725,54.90642852581523
Land Use,-7.366140262173706,54.90939229138492
Land Use,-7.367819428790814,54.90372389258971
Land Use,-7.364681372620277,54.91094768140997
Land Use,-7.370059097204121,54.91203566438605
LQPlanApps,-7.079830115335861,54.86463071812634
WMU,-6.898881786186386,54.89398190179322
WMU,-6.926441771406586,54.92602907836608
WMU,-6.934056123341534,54.91944858497784
ELVs,-7.24628903573689,55.0445098148955
Licensed Sites,-7.242731761840252,55.04234984241827
WMU,-7.24517204340636,55.044844233789405
WMU,-7.237333994753943,55.04569363016559
WMU,-7.257885011558322,55.034143183733065
Licensed Sites,-6.965910234498936,54.88508486157448
WMU,-6.9716833762873165,54.91168807265895
WMU,-6.963911900257704,54.91072372656202
WMU,-7.0046006022098775,54.9267843450964
Licensed Sites,-7.16042079765726,55.0385220361892
WMU,-7.159105024605275,55.04607644877099
WMU,-7.158101864984844,55.03945818791777
WMU,-7.127464178285683,54.91829663892294
WMU,-7.026394926497823,54.97052861074566
WMU,-7.023185268758944,54.97409606184347
ELVs,-7.229225473853219,54.91474495349796
WMU,-7.022736345599656,54.92827902355642
LQPlanApps,-7.160905553545448,54.91425632678745
WMU,-7.1447492693249774,54.912131470592016
WMU,-7.150890733455339,54.9166660387092
WMU,-7.144336955770491,54.92127323256888
WMU,-7.237714107337776,54.94329222497363
ELVs,-7.216249650186437,55.0286720983557
Licensed Sites,-7.21576845688841,55.028489342290165
Licensed Sites,-7.355011560132537,54.94133946607816
ELVs,-7.3544980000264815,54.94417529978087
Licensed Sites,-7.352950120438179,54.945334829461
ELVs,-7.294930391707019,54.97207722208328
WMU,-7.299656123604488,54.970613398344334
Licensed Sites,-7.298844956059,54.98490031095006
ELVs,-7.237469679787716,54.95949575546628
Licensed Sites,-7.250636159606631,54.96248807957754
WMU,-7.268331680789617,54.9758185729174
WMU,-7.277264996265472,55.00012548990094
WMU,-7.22686900073723,55.02047591675829
ELVs,-7.258741110359586,54.96066036708167
WMU,-7.267048379861123,54.96054007188832
Licensed Sites,-7.292541060034893,54.98629205290467
WMU,-7.283738990584995,54.98758793338425
Licensed Sites,-7.249348850795185,55.02059875165436
Licensed Sites,-7.254933938520331,55.00439227745295
LQPlanApps,-7.250962251801794,55.01875825241712
WMU,-7.252165328429835,55.00536338823685
WMU,-7.253544423091948,55.01525289006433
Licensed Sites,-7.256717115192283,55.02120092801237
Licensed Sites,-7.254308403660605,55.02293781949111
Licensed Sites,-7.254339837411148,55.02292902944375
WMU,-7.263383910601018,54.990161153656366
WMU,-7.306481945874508,54.999469211643046
WMU,-7.307044984793663,54.994909190882936
WMU,-7.365459408675144,54.956602308069805
WMU,-7.362449412715076,54.95446662285205
ELVs,-7.260106073845233,55.041765066163606
WMU,-7.112437415265867,55.03406734584792
Licensed Sites,-7.328536376086486,54.977594269847465
Licensed Sites,-7.214023349749334,55.02337587274885
ELVs,-7.196901188723386,55.03829220647748
WMU,-7.199721146755435,55.049045166644575
WMU,-7.199954004726703,55.037369129380906
Licensed Sites,-7.1959335529764425,55.03740550564725
WMU,-7.196880150588004,55.03465405100339
WMU,-7.195298360673699,55.03554187532134
WMU,-7.195298360673699,55.03554187532134
WMU,-6.919766286173217,54.927173656999344
WMU,-7.239074727834265,55.04052150082036
WMU,-7.239792618507588,55.04225965294237
WMU,-7.085003959942736,54.8686133995294
WMU,-6.932140020560688,54.93290648038535
WMU,-7.21665196860858,55.02889027565912
WMU,-7.281115124609491,54.97969455515648
WMU,-7.253867120444701,55.00293052931489
WMU,-7.253179309314904,54.9936920179866
WMU,-7.255710671955054,55.01898502043126
WMU,-7.356603781675398,54.96278080252526
WMU,-7.260359218833608,55.04245827338978
WMU,-7.117148351984169,55.03320333812798
Defence Heritage,-7.284143320173203,55.0297912059184
Industrial Heritage,-7.234793541966701,55.04765387789186
Industrial Heritage,-7.252829930063082,55.04525080613276
Land Use,-7.290420076613527,55.00910485427811
WMU,-7.314902304131792,54.99225889304236
Industrial Heritage,-7.318654572411054,54.9921003221456
Industrial Heritage,-7.318683807835845,55.00880835440503
Defence Heritage,-7.25936010505028,55.05929474103195
Industrial Heritage,-7.255225623558931,55.05945814580238
Land Use,-7.401291381550165,54.96127548099412
Industrial Heritage,-7.320759649111156,54.99696277528234
Industrial Heritage,-7.318256826918087,54.99712842363528
Industrial Heritage,-7.323910057878055,54.995453268608486
Industrial Heritage,-7.323124368728213,54.99571837943367
Industrial Heritage,-7.323288161645019,54.99527015461881
Industrial Heritage,-7.322781636537188,54.99751301671409
Industrial Heritage,-7.319687283475616,54.99569919818016
Industrial Heritage,-7.319549300562513,54.994620498254
Industrial Heritage,-7.318446574181281,54.99515328638103
Industrial Heritage,-7.318294915661048,54.994882954239046
Industrial Heritage,-7.317187587680585,54.995685187194745
Industrial Heritage,-7.319555383004308,54.99426122296233
Industrial Heritage,-7.326753799386569,54.99358267388303
Industrial Heritage,-7.328179323975067,54.99242280358245
Industrial Heritage,-7.316914816150074,54.99334814413419
Industrial Heritage,-7.317061881290861,54.99388793438314
Industrial Heritage,-7.316747906597745,54.99397599789246
Industrial Heritage,-7.32116314742026,54.99157538904189
Industrial Heritage,-7.326343839361973,54.99007713752496
Industrial Heritage,-7.323573410227652,54.99688863284813
Industrial Heritage,-7.31872858184092,54.99695141299573
Industrial Heritage,-7.322174862784931,54.99643170859212
Industrial Heritage,-7.319394594678847,54.994529805088135
Industrial Heritage,-7.322048931402634,54.99463446053951
Industrial Heritage,-7.320348660955521,54.99354704087037
Industrial Heritage,-7.318311673029573,54.99389494743484
Industrial Heritage,-7.325547722461801,54.99097099756472
Industrial Heritage,-7.326017867108986,54.99088377718883
Industrial Heritage,-7.327255542092154,54.9916092500974
Industrial Heritage,-7.328045628129517,54.99107465503862
Industrial Heritage,-7.327926957234809,54.98882831552745
Industrial Heritage,-7.322560001090842,54.99212214371306
Industrial Heritage,-7.319631023624298,54.99902249309638
Land Use,-7.334561061758914,54.99008645642869
Land Use,-7.333170371977157,54.98916259869494
Land Use,-7.321579167659005,54.99191905492042
Land Use,-7.323781842625232,54.99471597182311
Industrial Heritage,-7.316494332808977,55.00888589616889
Land Use,-7.323446955981744,55.01553604258845
Land Use,-7.320795047810464,55.01428164956265
Land Use,-7.319118339156454,55.01452379037785
Land Use,-7.317660677267615,55.01383293585146
Land Use,-7.316938536835488,55.01217606417125
Land Use,-7.318876466141189,55.00942924068374
Land Use,-7.31091986470346,55.013130211517286
Land Use,-7.30928725530816,55.01353415560405
Land Use,-7.30727979935349,55.01391797808345
Land Use,-7.305367019100776,55.01424841199755
Land Use,-7.304170093453159,55.01476256767685
Land Use,-7.308203399297709,55.020193164663326
Land Use,-7.270091177838207,55.05609886404701
Land Use,-7.270731203512286,55.06048624510568
Industrial Heritage,-7.36843973370307,55.03521646677754
Industrial Heritage,-7.362986178783612,55.03393046225848
Industrial Heritage,-7.3663113127644015,55.03134286021594
Industrial Heritage,-7.371347550664162,55.02930298136195
Industrial Heritage,-7.37482112142458,55.02716504695458
Industrial Heritage,-7.356364069653042,55.02751792005663
Industrial Heritage,-7.365576502031527,55.038255667453285
Industrial Heritage,-7.358577363656121,55.03579365295413
Land Use,-7.357983423942081,55.033814336957136
Land Use,-7.359561562856707,55.03292439008519
Land Use,-7.35175722547476,55.03198478807418
Industrial Heritage,-7.336090588975585,55.04312862155074
Industrial Heritage,-7.348960464189999,55.04050337379076
Industrial Heritage,-7.356760629045893,55.04180243308225
Industrial Heritage,-7.401539245202258,54.97609819318432
Land Use,-7.402791172583633,54.97592469603188
Land Use,-7.384666575742508,54.992847550790046
Land Use,-7.326129646329774,55.01776067876936
Land Use,-7.325761724083995,55.0173274704412
Land Use,-7.335476973432997,55.0235071286678
Land Use,-7.298055588636345,55.03725604718524
Land Use,-7.303767247037103,55.0307854025475
Land Use,-7.336595495478861,55.02394440269794
Industrial Heritage,-7.344772699733324,55.03832505626701
Industrial Heritage,-7.335749226903944,55.0354016730618
Industrial Heritage,-7.333927752720212,55.03206812756977
Land Use,-7.346978346946592,55.03734882334348
Land Use,-7.345093654528485,55.026325948316455
Land Use,-7.358198865186603,55.02034148155156
Land Use,-7.333231220411009,55.0175123701168
Land Use,-7.334261114430477,55.01951216845685
Land Use,-7.337756990200826,55.01798623030247
Land Use,-7.33214139134428,55.01630271008827
Defence Heritage,-7.380534916500037,55.01459161075292
Industrial Heritage,-7.3485404516199795,55.02783557928198
Industrial Heritage,-7.374934917324063,54.99976848369043
Land Use,-7.348688064485388,55.0283753296637
Industrial Heritage,-7.327728635266382,55.01002644009666
Defence Heritage,-7.318229834165578,55.041996845167326
Industrial Heritage,-7.311403154236177,55.04146435397653
Industrial Heritage,-7.286725720241296,55.04814902630034
Land Use,-7.27543764724575,55.03906371334936
Land Use,-7.36530359076328,54.9664825231601
Industrial Heritage,-7.370459845673524,54.9762106935099
Land Use,-7.36338704277314,54.988929327288965
Defence Heritage,-7.375967419081157,55.0027111260253
Land Use,-7.361372712471421,54.99968902995988
Land Use,-7.336832116532478,54.98878738601699
Land Use,-7.331260200175955,54.99317637082531
Land Use,-7.341105915545255,54.98728355779041
Defence Heritage,-7.323705800366953,55.00666256842173
Defence Heritage,-7.323011687399071,55.00704496314098
Industrial Heritage,-7.321645517656124,55.00002184725155
Industrial Heritage,-7.320853652025384,55.00064621799832
Industrial Heritage,-7.321157048387427,55.001186875409104
Industrial Heritage,-7.323852636291495,54.99886638540019
Industrial Heritage,-7.32045304961622,55.00585395748431
Industrial Heritage,-7.32045304961622,55.00585395748431
Industrial Heritage,-7.323192869201766,55.00092874135655
Industrial Heritage,-7.32367220607414,55.00030261770591
Industrial Heritage,-7.325717009166907,54.9995055282189
Industrial Heritage,-7.321461969609993,55.001637713286826
Industrial Heritage,-7.3227483359468915,54.9994890308052
Industrial Heritage,-7.324331938059732,54.99824025884317
Industrial Heritage,-7.324958411186137,54.998153910948055
Industrial Heritage,-7.322909122012861,54.999220444459
Industrial Heritage,-7.326188759460788,54.999328488708855
Industrial Heritage,-7.322071832465002,55.00253938670578
Industrial Heritage,-7.32178205815737,55.00119036281264
Industrial Heritage,-7.321015973094191,55.000287815491816
Industrial Heritage,-7.320865796182028,54.99992766791512
Industrial Heritage,-7.336387740357206,54.99677958674295
Industrial Heritage,-7.337026018925452,54.99597462369226
Industrial Heritage,-7.324947849770797,54.998782642991365
Industrial Heritage,-7.335616955506794,54.99614658737273
Land Use,-7.334966706242581,55.00333818811127
Land Use,-7.323531581914172,55.0003018355129
Land Use,-7.321860044852389,55.0021250007375
Land Use,-7.320797516009962,55.00119385057301
Land Use,-7.319400970410084,55.00706972348628
Land Use,-7.380643905805613,54.98623382189912
Land Use,-7.372922917224532,54.98851178285675
ELVs,-7.324751411445579,55.01326168563089
LQPlanApps,-7.317373966348548,55.01138803044507
WMU,-7.302014963246096,55.014642426606095
ELVs,-7.258663279188714,55.0555087893375
Licensed Sites,-7.257553683882759,55.05289704562387
WMU,-7.359504224561165,55.03651714799943
WMU,-7.358056684686105,55.03607835136389
ELVs,-7.316856525811491,55.036294129709134
WMU,-7.326978575447922,55.0174779328834
WMU,-7.344041328755866,55.025655560508696
WMU,-7.344202716939483,55.015775483460864
Licensed Sites,-7.336819947898107,55.015088698594525
WMU,-7.33638723318987,55.015733092217296
Licensed Sites,-7.374001632352683,54.977423686464654
WMU,-7.364693568909222,55.00510502431453
WMU,-7.339646338583353,55.00766640486604
WMU,-7.360108717255602,54.99663724882044
Licensed Sites,-7.339885078344121,54.99599017841718
LQPlanApps,-7.333859252625069,54.99661305512441
ELVs,-7.390940959146961,54.97985422472047
ELVs,-7.366968918826925,54.99459815274803
ELVs,-7.36686012503337,54.99456165547951
Licensed Sites,-7.3668913706558685,54.99456181817497
WMU,-7.368002622616298,54.99344476121028
WMU,-7.366426226166666,54.99433482773474
WMU,-7.309105566388101,55.01319178059428
WMU,-7.308267134637999,55.0146781451644
WMU,-7.365976944518692,55.03073029771004
WMU,-7.332520613501829,55.01511907620481
WMU,-7.365609307964877,54.99461801483648
Defence Heritage,-7.272535479883901,55.03866912231828
Industrial Heritage,-6.9053191788599815,55.04720213509083
Industrial Heritage,-6.9098503075646445,55.04742246986662
Industrial Heritage,-6.910514655983689,55.04024201870993
Industrial Heritage,-6.896439736185048,55.0571829010398
Industrial Heritage,-6.902150701008396,55.05435999178744
Industrial Heritage,-6.886567018270977,55.068950540596816
Industrial Heritage,-6.859721813161972,55.09367477219333
Industrial Heritage,-6.877830145289098,55.08468037022637
Industrial Heritage,-6.901927431910673,55.02821740890421
Industrial Heritage,-6.9014731567695895,55.02767432604788
Industrial Heritage,-6.893318088803275,55.01718008150676
Industrial Heritage,-6.88125091739045,54.99577979133722
Industrial Heritage,-6.88629339793538,55.00552780822796
Industrial Heritage,-6.867171188016649,55.01855635498035
Industrial Heritage,-6.929997094564789,55.01355570921145
Industrial Heritage,-6.929509094808521,55.01427005754093
Industrial Heritage,-6.842739233583569,54.99290413588072
Industrial Heritage,-6.89099121933415,55.06180453574788
Defence Heritage,-6.990321639561794,55.115461293476734
Airfields,-7.015229473700964,55.05790558234628
Defence Heritage,-7.014817120384437,55.0594023858155
Industrial Heritage,-7.003228897002543,55.07984288158696
Industrial Heritage,-7.004357851261843,55.0722166864435
Industrial Heritage,-7.030841530524768,55.05814767868778
Industrial Heritage,-7.00277704608557,55.07283254760928
Industrial Heritage,-7.038450815449337,55.05407591750588
Industrial Heritage,-7.079652666699419,55.04514215535159
Industrial Heritage,-6.927284823976256,55.05072144310712
Industrial Heritage,-6.922652610454511,55.04259583831844
Industrial Heritage,-6.913797972709203,55.034522247274616
Industrial Heritage,-7.022764584984399,55.04281219455774
Industrial Heritage,-7.0188611115754025,55.04251129676344
Land Use,-6.808045422467801,55.05322319636824
Industrial Heritage,-6.929710848310661,55.01256505813102
Airfields,-6.93633519295293,55.07465958988982
Defence Heritage,-6.941380442366146,55.075098816592174
Defence Heritage,-6.929396226717665,55.07009831001177
Defence Heritage,-6.935989438774921,55.07117119024754
Defence Heritage,-6.932888062881377,55.07064998097161
Defence Heritage,-6.930908413373605,55.07092006499335
Defence Heritage,-6.939908900550343,55.07450212100887
Defence Heritage,-6.9404586276788525,55.07443504343384
Defence Heritage,-6.940624629666125,55.0746700442204
Defence Heritage,-6.940758142002414,55.074949676701
Defence Heritage,-6.930015428446702,55.07153204212104
Defence Heritage,-6.934490000901898,55.068687766652886
Defence Heritage,-6.936681560052763,55.06986572921255
Industrial Heritage,-6.944119700961152,55.04718565622766
Industrial Heritage,-6.925388515669276,55.07477904242084
Industrial Heritage,-7.018005868056839,55.03271303123667
Industrial Heritage,-6.938596793072518,55.02530896137637
Industrial Heritage,-6.938279382703576,55.02548585172914
Industrial Heritage,-6.938305505131396,55.02449794972091
Industrial Heritage,-6.939731422446823,55.02379174522745
Industrial Heritage,-6.935217068953306,55.02303367732392
Industrial Heritage,-6.923112426279185,55.03712028226219
Defence Heritage,-6.931227120269328,55.04017418111578
Industrial Heritage,-6.937813660188404,55.04308844087734
Industrial Heritage,-6.941683383809111,55.04464926235821
Industrial Heritage,-6.973132815093366,55.05057795807717
Industrial Heritage,-7.059729211447732,55.047505038319954
Industrial Heritage,-7.060515531091288,55.0473314543697
Industrial Heritage,-7.07246800401406,55.044638461725405
Industrial Heritage,-6.968954264661274,55.060962822054655
Industrial Heritage,-6.97187194501497,55.06314340208105
Industrial Heritage,-6.948382667477889,55.05764279198144
Industrial Heritage,-6.948476859336252,55.054050427631786
Industrial Heritage,-6.950258844546278,55.05173024450351
Industrial Heritage,-6.950062771697928,55.07715024929551
Industrial Heritage,-6.986964176526899,55.07288164053374
Industrial Heritage,-6.949634363281758,55.06960090171001
Industrial Heritage,-6.9663015714413765,55.07279776611623
Industrial Heritage,-6.938344548498458,55.0998652107583
Industrial Heritage,-6.938736506777527,55.02593899010658
Industrial Heritage,-6.940621980251107,55.02559610298441
Industrial Heritage,-6.982237546213047,55.06790162430808
Defence Heritage,-6.976159112063419,55.095059798205874
Defence Heritage,-6.964439094222768,55.19024130563489
Defence Heritage,-6.963795095965725,55.19085564277877
Defence Heritage,-6.963968938966174,55.19081220647181
Defence Heritage,-6.9636367172857145,55.1909081930289
Industrial Heritage,-6.952378394924418,55.12630652831112
Defence Heritage,-6.934602220217676,55.14806151140421
Industrial Heritage,-6.9120844728426745,55.143829249373816
Defence Heritage,-6.894807402682764,55.13001079759241
Industrial Heritage,-6.924850084820072,55.13567833887357
Industrial Heritage,-6.927454795522887,55.13794700964737
Industrial Heritage,-6.931742769051951,55.13591862730091
Industrial Heritage,-6.9182649854178,55.141458906097206
Industrial Heritage,-6.898456876966852,55.148916874538486
Industrial Heritage,-6.891472506470985,55.15190771197838
Defence Heritage,-6.894978287465578,55.17034541092847
Industrial Heritage,-6.881302645982944,55.15657569740176
Industrial Heritage,-6.873058312940498,55.15964374498783
Industrial Heritage,-6.868327322663202,55.160498193761136
Industrial Heritage,-6.863272194559749,55.16170875224695
Industrial Heritage,-6.856637841713617,55.163263612892905
Defence Heritage,-6.9575760887129166,55.17828067251419
Defence Heritage,-6.932564929209411,55.18205258074666
Defence Heritage,-6.9870105361752834,55.1174908665799
Industrial Heritage,-6.97585440333718,55.11554711123839
Industrial Heritage,-6.945636356263568,55.12040950738901
Land Use,-6.819552345456886,54.98653678208234
Land Use,-6.81545636027372,54.98558066580641
Land Use,-6.879054129554228,55.04652286817165
Land Use,-6.921698880246166,55.04781548946176
Land Use,-6.877097447035605,55.063886971278734
Land Use,-6.869632018276927,55.06886632402198
Land Use,-6.880919804658139,55.07330042152032
Land Use,-6.868397220444079,55.08488051913776
Land Use,-6.883165970257163,55.07303359366746
Land Use,-6.85131610297652,55.08310362398489
Land Use,-6.829848211272839,55.077168011090215
Land Use,-6.889903127061247,55.09657668282333
Land Use,-6.888908872107997,55.02737158726277
Land Use,-6.890178178249432,55.02670944419798
Land Use,-6.894331806944828,55.028058787463806
Land Use,-6.902229797212469,55.021734385292085
Land Use,-6.901047702714099,55.027221332074646
Land Use,-6.91475277970817,55.02581724167332
Land Use,-6.850667574426083,55.02326140474386
Land Use,-6.8895149439981225,55.014504402562295
Land Use,-6.896246752908983,55.01869787648515
Land Use,-6.889523984273562,55.00965362841968
Land Use,-6.893977940392874,55.007978443581486
Land Use,-6.88906645094602,55.00641554377606
Land Use,-6.887604856726431,55.01348084671677
Land Use,-6.855191658870703,55.00771838397839
Land Use,-6.854813511657947,55.0050827722438
Land Use,-6.8989704262854445,55.003747798636425
Land Use,-6.883177126408789,55.00237311984062
Land Use,-6.819982845920532,55.00646561965512
Land Use,-6.929507826787748,55.01373106492193
Land Use,-6.867014119503107,54.98865014014604
Land Use,-6.880641283854589,54.997471987423786
Land Use,-6.879164370847369,54.99664092279127
Land Use,-6.8429657045082,54.99534970569099
Land Use,-6.841438560709474,54.99412244236864
Land Use,-6.842179502674471,54.992808976616416
Land Use,-6.875516812605756,54.99129823411473
Land Use,-6.882305588417771,54.99269031908142
Land Use,-6.879734829885175,54.99131021517663
Land Use,-6.873844248322522,54.990770719072565
Land Use,-6.836138235528353,54.99208655536216
Land Use,-6.834611164284587,54.98979020903177
Land Use,-6.826514941789717,54.98990997955796
Land Use,-6.824587959151044,54.98635199934451
Land Use,-6.845345996033144,54.98047826725201
Land Use,-6.832654720305306,54.97753636760156
Land Use,-6.900204888721501,55.06425964406306
Land Use,-6.894094426890518,55.10022596129286
Land Use,-6.887778956336785,55.10988798204622
Land Use,-6.893025972438445,55.10147386479542
Land Use,-6.896585145609978,54.98531983963112
Land Use,-6.890747514136782,54.985149946430255
Land Use,-6.886554304991718,54.98370127375125
Land Use,-6.896511076322029,54.97948015043431
Land Use,-6.870243864655931,55.0588200111838
Land Use,-6.940882300498469,55.10756767473464
Land Use,-6.983813480889944,55.11193081488039
Land Use,-7.009059896970714,55.08971771610224
Land Use,-6.996818092112178,55.10575064829497
Land Use,-7.005785944087444,55.1004704274648
Land Use,-7.005090681983745,55.08305600670744
Land Use,-7.002227443179148,55.07352870782251
Land Use,-7.014427182383755,55.06698975542907
Land Use,-7.0220565527010725,55.06287425931576
Land Use,-7.042165781455795,55.0492185346939
Land Use,-7.05401552930778,55.04830514501139
Land Use,-7.041336002445252,55.03942066782836
Land Use,-7.085295464141922,55.04466369789828
Land Use,-7.077935539390914,55.03681104003854
Land Use,-6.915153736461983,55.0347050200262
Land Use,-7.0243739091624215,55.04868195093205
Land Use,-7.0362003457656925,55.055261819889246
Land Use,-7.0214262713739535,55.04380752349582
Land Use,-6.925344443100654,55.06357691542004
Land Use,-6.946315407075803,55.056511027224175
Land Use,-6.943056891398139,55.06139644468468
Land Use,-6.944845326371194,55.04933887742094
Land Use,-6.94164311039614,55.04617601651653
Land Use,-6.946601987419825,55.05274965231597
Land Use,-6.922812892656505,55.06692314722055
Land Use,-6.963292488468397,55.01116710058305
Land Use,-6.968920114786406,55.01054121036002
Land Use,-6.9612282980281295,55.00757425612155
Land Use,-6.970189324875076,55.00676113994928
Land Use,-6.961435313786438,55.00682145171625
Land Use,-6.932263423901095,55.02356473637511
Land Use,-7.025892691862566,54.9951379446958
Land Use,-7.028890759764535,54.997802911133405
Land Use,-6.92378534768612,54.98692904804823
Land Use,-6.938988598605508,55.02468356908052
Land Use,-6.9572650592958745,55.024778709136505
Land Use,-6.976016832728046,55.01298165100346
Land Use,-6.97830134343551,55.01596524304876
Land Use,-6.97875596789853,55.021448671925846
Land Use,-6.978217213039639,55.01742876095634
Land Use,-6.980044988145613,55.01378803004172
Land Use,-6.978315454708076,55.02401410081455
Land Use,-6.978961407366171,55.03058606528309
Land Use,-6.976466403015417,55.0303045956958
Land Use,-6.9857336319093255,55.02127349079571
Land Use,-6.997169664536459,55.001587817606485
Land Use,-6.978042574448313,55.03842046386902
Land Use,-6.975582952048635,55.037959616854806
Land Use,-6.975954830096235,55.03809749131464
Land Use,-6.96835049406938,55.04306370651834
Land Use,-6.988725693311531,55.04028834046488
Land Use,-6.962040116220242,55.01244997151223
Land Use,-6.93863798630046,55.04445206235053
Land Use,-6.931956986717622,55.040962109149824
Land Use,-6.99319714076621,55.04661346367243
Land Use,-6.989762097777893,55.04261454435758
Land Use,-7.065218764996186,55.04019935622507
Land Use,-7.0690503292062665,55.0463011386041
Land Use,-6.988575457467181,55.04873103926455
Land Use,-6.984082951477757,55.053759983908
